,Room Description,Guest Room Info,Room Description Expanded
26433,BUDGET BREAKS BY HOTELREZ - BB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BUDGET BREAKS BY HOTELREZ - BB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26434,BOUTIQUE BREAKS BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BOUTIQUE BREAKS BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26435,STAYCATION ANYWHERE RO|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,STAYCATION ANYWHERE RO|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26436,WORLD RAINBOW HOTELS BAR|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,WORLD RAINBOW HOTELS BAR|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26437,BEST AVAILABLE DAILY RATE-BB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BEST AVAILABLE DAILY RATE-BB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26438,BUSINESS TRAVELLER BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BUSINESS TRAVELLER BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26439,BESTREZ RO INC WIFI - VAT|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BESTREZ RO INC WIFI - VAT|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26440,GREAT SALE RATE BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,GREAT SALE RATE BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26441,BEST AVAILABLE RATE|FAIRMONT SINGLE ROOM,Single Room,BEST AVAILABLE RATE|FAIRMONT SINGLE ROOM
26442,AP BREAKFAST INCLUDE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,AP BREAKFAST INCLUDE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26443,BEST AVAILABLE RATE|SUPERIOR SINGLE ROOM IN MAIN BUILDING WITH SINGLE BED *SAFE*FREE WIFI *SAFE *MINIBAR *TV *,Single Room,BEST AVAILABLE RATE|SUPERIOR SINGLE ROOM IN MAIN BUILDING WITH SINGLE BED *SAFE*FREE WIFI *SAFE *MINIBAR *TV *
26444,CORPORATE - PCR05 0. NLRA|INDIVIDUAL SINGLE ROOM,Single Room,CORPORATE - PCR05 0. NLRA|INDIVIDUAL SINGLE ROOM
26445,BEST AVAILABLE RATE|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER,Single Room,BEST AVAILABLE RATE|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER
26446,BED AND BREAKFAST RATE|BUFFET BREAKFAST INCLUDED SINGLE ROOM - SINGLE BED - BATH AND SHOWER,Single Room,BED AND BREAKFAST RATE|BUFFET BREAKFAST INCLUDED SINGLE ROOM - SINGLE BED - BATH AND SHOWER
26447,TRIPADVISOR PLUS RATE|CONTINENTAL BREAKFAST INCLUDED BOUDOIR SINGLE ROOM,Single Room,TRIPADVISOR PLUS RATE|CONTINENTAL BREAKFAST INCLUDED BOUDOIR SINGLE ROOM
26448,"BAR BEST AVAILABLE RATE - INC|SINGLE ROOM-FEATURE WIFI, TEA COFFEE FACILITIES, FRIDGE, WIDESCREEN TV, RADIO, HAIRDRYER AND IRONING BOARD WITH IRON.",Single Room,"BAR BEST AVAILABLE RATE - INC|SINGLE ROOM-FEATURE WIFI, TEA COFFEE FACILITIES, FRIDGE, WIDESCREEN TV, RADIO, HAIRDRYER AND IRONING BOARD WITH IRON."
26449,LOREAL RATE|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER,Single Room,LOREAL RATE|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER
26450,"ABC GLOBAL SERVICES|SINGLE ROOM STANDARD, 140X200 BED, WIFI, SAFE,TV, AC, FRIDGE, LOCATED TO THE MOTORWAY, OUTDOOR SEATING IN FRONT OF THE ROOM",Single Room,"ABC GLOBAL SERVICES|SINGLE ROOM STANDARD, 140X200 BED, WIFI, SAFE,TV, AC, FRIDGE, LOCATED TO THE MOTORWAY, OUTDOOR SEATING IN FRONT OF THE ROOM"
26451,"ABC GLOBAL SERVICES|SINGLE ROOM COMFORT, 140X200 PARTLY BOX SPRING BED, TV, AC, WIFI, COFF/TEA BAR, SAFE, PHONE, FRIDGE, FREE BOTTLE WATER, PARTLY GARDEN SIDE",Single Room,"ABC GLOBAL SERVICES|SINGLE ROOM COMFORT, 140X200 PARTLY BOX SPRING BED, TV, AC, WIFI, COFF/TEA BAR, SAFE, PHONE, FRIDGE, FREE BOTTLE WATER, PARTLY GARDEN SIDE"
26452,TRAVEL LEADERS SELECT|SINGLE ROOM QUEEN BED CITY ORCOURTYARD VIEW 25SQM270SQF,Single Room,TRAVEL LEADERS SELECT|SINGLE ROOM QUEEN BED CITY ORCOURTYARD VIEW 25SQM270SQF
26453,"BEST AVAILABLE RATE ROOM ONLY|BUSINESS SINGLE ROOM DOUBLE BED, BATHTUB/SHOWER, WC WIFI, TV, SOFA CHAIR,",Single Room,"BEST AVAILABLE RATE ROOM ONLY|BUSINESS SINGLE ROOM DOUBLE BED, BATHTUB/SHOWER, WC WIFI, TV, SOFA CHAIR,"
26454,BEST AVAILABLE RATE|CLUB SINGLE ROOM FLAT PANEL TV- INTERNET-,Single Room,BEST AVAILABLE RATE|CLUB SINGLE ROOM FLAT PANEL TV- INTERNET-
26455,FLEXIBLE DINNER AND BREAKFAST|SINGLE ROOM - SINGLE BED AND EN-SUITE BATHROOM FREE WIFI-FLAT SCREEN TV-KETTLE-DESK,Single Room,FLEXIBLE DINNER AND BREAKFAST|SINGLE ROOM - SINGLE BED AND EN-SUITE BATHROOM FREE WIFI-FLAT SCREEN TV-KETTLE-DESK
26456,"NO REFUND NO CANCEL D7 - BB|SINGLE ROOM 1 SINGLE BED, AC, PRIVATE BATH FREE WI-FI",Single Room,"NO REFUND NO CANCEL D7 - BB|SINGLE ROOM 1 SINGLE BED, AC, PRIVATE BATH FREE WI-FI"
26457,"NO REFUND NO CANCEL D7 FREE|SINGLE ROOM 1 SINGLE BED, AC, PRIVATE BATH FREE WI-FI",Single Room,"NO REFUND NO CANCEL D7 FREE|SINGLE ROOM 1 SINGLE BED, AC, PRIVATE BATH FREE WI-FI"
26458,"BEST AVAILABLE RATE ROOM ONLY|SUPERIOR SINGLE ROOM LARGE DOUBLE BED, BATHTUBE/SHOWER, WC WIFI, TV, SOFA",Single Room,"BEST AVAILABLE RATE ROOM ONLY|SUPERIOR SINGLE ROOM LARGE DOUBLE BED, BATHTUBE/SHOWER, WC WIFI, TV, SOFA"
26459,"REWARDING ESCAPES|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH",Single Room,"REWARDING ESCAPES|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH"
26460,"REWARDING ESCAPES|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY",Single Room,"REWARDING ESCAPES|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY"
26461,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILD",Single Room,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILD"
26462,PREFERRED AGENCY RATE|SINGLE ROOM,Single Room,PREFERRED AGENCY RATE|SINGLE ROOM
26463,TRIPADVISOR PLUS RATE|CONTINENTAL BREAKFAST INCLUDED DEMI MONDAINE - SINGLE ROOM,Single Room,TRIPADVISOR PLUS RATE|CONTINENTAL BREAKFAST INCLUDED DEMI MONDAINE - SINGLE ROOM
26464,"BOOK NOW, PAY LATER|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH",Single Room,"BOOK NOW, PAY LATER|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH"
26465,"BOOK NOW, PAY LATER|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY",Single Room,"BOOK NOW, PAY LATER|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY"
26466,BEST AVAILABLE|ECONOMY QUEEN SINGLE ECONOMY QUEEN SINGLE ROOM ONLY RATE NON-SMOKING,Single Room,BEST AVAILABLE|ECONOMY QUEEN SINGLE ECONOMY QUEEN SINGLE ROOM ONLY RATE NON-SMOKING
26467,BEST AVAILABLE RATE INCL BFST|SINGLE ROOM - 18SQM - 193SQFT - FRENCH BED - FREE WLAN - AIR CONDITIONING - SAFE - SLEEPS 1,Single Room,BEST AVAILABLE RATE INCL BFST|SINGLE ROOM - 18SQM - 193SQFT - FRENCH BED - FREE WLAN - AIR CONDITIONING - SAFE - SLEEPS 1
26468,BEST AVAILABLE RATE INCL BFST|BALCONY SINGLE ROOM - 18SQM - 193SQFT - FRENCH BED - FREE WLAN - SLEEPS 1,Single Room,BEST AVAILABLE RATE INCL BFST|BALCONY SINGLE ROOM - 18SQM - 193SQFT - FRENCH BED - FREE WLAN - SLEEPS 1
26469,REDFERN GVRNMENT BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,REDFERN GVRNMENT BY HOTELREZ|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26470,"ACCENTURE|SINGLE ROOM SCHLOSSPARK SINGLE ROOM SCHLOSSPARK ACCENTURE CORPORATE RATE, FREE WIFI",Single Room,"ACCENTURE|SINGLE ROOM SCHLOSSPARK SINGLE ROOM SCHLOSSPARK ACCENTURE CORPORATE RATE, FREE WIFI"
26471,CORPORATE RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESS,Single Room,CORPORATE RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESSIBLE
26472,MRATE AVAIL FLEXIBLE RATE|SINGLE ROOM,Single Room,MRATE AVAIL FLEXIBLE RATE|SINGLE ROOM
26473,BEST AVAILABLE RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESS,Single Room,BEST AVAILABLE RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESSIBLE
26474,RACK RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESS,Single Room,RACK RATE INCL WIFI|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESSIBLE
26475,"EARLY BIRD ROOM ONLY|BUSINESS SINGLE ROOM DOUBLE BED, BATHTUB/SHOWER, WC WIFI, TV, SOFA CHAIR,",Single Room,"EARLY BIRD ROOM ONLY|BUSINESS SINGLE ROOM DOUBLE BED, BATHTUB/SHOWER, WC WIFI, TV, SOFA CHAIR,"
26476,"EARLY BIRD ROOM ONLY|SUPERIOR SINGLE ROOM LARGE DOUBLE BED, BATHTUBE/SHOWER, WC WIFI, TV, SOFA",Single Room,"EARLY BIRD ROOM ONLY|SUPERIOR SINGLE ROOM LARGE DOUBLE BED, BATHTUBE/SHOWER, WC WIFI, TV, SOFA"
26477,GOVERNMENT|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM,Single Room,GOVERNMENT|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM
26478,WARNERMEDIA NEGOTIATED RATE|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG,Single Room,WARNERMEDIA NEGOTIATED RATE|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG
26479,"BEST AVAILABLE RATE|SINGLE ROOM DELUXE. SITTING AREA, TELEPHONE, 24 CHANNEL CABLE TV AND FREE BROADBAND WIRELESS INTERNET CONNECTION",Single Room,"BEST AVAILABLE RATE|SINGLE ROOM DELUXE. SITTING AREA, TELEPHONE, 24 CHANNEL CABLE TV AND FREE BROADBAND WIRELESS INTERNET CONNECTION"
26480,CTM GVRNMENT BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM,Single Room,CTM GVRNMENT BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM
26481,BESTREZ RO INC VAT - WIFI|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER,Single Room,BESTREZ RO INC VAT - WIFI|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER
26482,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER,Single Room,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER
26483,BESTREZ BB INC VAT - WIFI|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER,Single Room,BESTREZ BB INC VAT - WIFI|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER
26484,WORLD RAINBOW HOTELS BAR - RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER,Single Room,WORLD RAINBOW HOTELS BAR - RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER
26485,GOVERNMENT RATE BY HOTELREZ RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER,Single Room,GOVERNMENT RATE BY HOTELREZ RO|SINGLE ROOM - ONE SINGLE BED - FREE WIFI 17SQM - IDEAL FOR THE SINGLE TRAVELLER
26486,WIN BY HOTELREZ ROOM ONLY|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM,Single Room,WIN BY HOTELREZ ROOM ONLY|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM
26487,CWT ESCAPE AND SAVE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT,Single Room,CWT ESCAPE AND SAVE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT
26488,ACCENTURE HOTEL PROG-CHAIN DIS|FAIRMONT SINGLE ROOM,Single Room,ACCENTURE HOTEL PROG-CHAIN DIS|FAIRMONT SINGLE ROOM
26489,"BEST FLEXIBLE RATE|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH",Single Room,"BEST FLEXIBLE RATE|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH"
26490,"BEST FLEXIBLE RATE|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY",Single Room,"BEST FLEXIBLE RATE|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY"
26491,BEST AVAILABLE DAILY RATE-DBB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,BEST AVAILABLE DAILY RATE-DBB|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
26492,TEXAS INSTRUMENTS -CHAINWIDE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,TEXAS INSTRUMENTS -CHAINWIDE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26493,PROMOTIONAL ADVANCE PURCHASE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT,Single Room,PROMOTIONAL ADVANCE PURCHASE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT
26494,BEST AVAILABLE RATE|COMFORT SINGLE ROOM KINGSIZE BED * 19 SQM * FREE WIFI - MINERALWATER * SAFE * FLAT SCREEN,Single Room,BEST AVAILABLE RATE|COMFORT SINGLE ROOM KINGSIZE BED * 19 SQM * FREE WIFI - MINERALWATER * SAFE * FLAT SCREEN
26495,FLEXIBLE RATE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,FLEXIBLE RATE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26496,BOOK WITH CONFIDENCE|FAIRMONT SINGLE ROOM,Single Room,BOOK WITH CONFIDENCE|FAIRMONT SINGLE ROOM
26497,BEST AVAILABLE RATE FREE WIFI|CORNER HOUSE SINGLE ROOM 1DOUBLE FREE WIFI TEA COFFEE N WATER BEST AVAILABLE RATE FREE WIFI,Single Room,BEST AVAILABLE RATE FREE WIFI|CORNER HOUSE SINGLE ROOM 1DOUBLE FREE WIFI TEA COFFEE N WATER BEST AVAILABLE RATE FREE WIFI
26498,BEST AVAILABLE RATE BREAKFAST|CORNER HOUSE SINGLE ROOM 1DOUBLE FREE WIFI TEA COFFEE N WATER BEST AVAILABLE RATE BREAKFAST INCL,Single Room,BEST AVAILABLE RATE BREAKFAST|CORNER HOUSE SINGLE ROOM 1DOUBLE FREE WIFI TEA COFFEE N WATER BEST AVAILABLE RATE BREAKFAST INCL
26499,DBB|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES DINNER BB WIFI PARKING AND FITNESS INCL COMM 5 PCT,Single Room,DBB|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES DINNER BB WIFI PARKING AND FITNESS INCL COMM 5 PCT
26500,BAR BB|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL COMM 5 PCT,Single Room,BAR BB|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL COMM 5 PCT
26501,ROOM ONLY|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES RO WIFI PARKING AND FITNESS INCL COMM 5 PCT,Single Room,ROOM ONLY|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES RO WIFI PARKING AND FITNESS INCL COMM 5 PCT
26502,MRATE AVAIL BOOK WITH CONFIDEN|ECONOMY SINGLE ROOM,Single Room,MRATE AVAIL BOOK WITH CONFIDEN|ECONOMY SINGLE ROOM
26503,BEST AVAILABLE RATE|SUPERIOR SINGLE ROOM-15-24SQM-SHOWER-WIFI- MINIBAR-HDTV-BATHROBE-SLIPPERS-TEA MAKER,Single Room,BEST AVAILABLE RATE|SUPERIOR SINGLE ROOM-15-24SQM-SHOWER-WIFI- MINIBAR-HDTV-BATHROBE-SLIPPERS-TEA MAKER
26504,BEST AVAILABLE RATE|QUEEN SINGLE ROOM FREE PARKING FREE WIFI KITCHENETTE BEST AVAILABLE RATE COMMISSIONABLE,Single Room,BEST AVAILABLE RATE|QUEEN SINGLE ROOM FREE PARKING FREE WIFI KITCHENETTE BEST AVAILABLE RATE COMMISSIONABLE
26505,"FLEXIBLE RATE - EXCL BF|BUSINESS SINGLE ROOM - 18 SQM - AIR-CONDITION, DESK, RADIO, PHONE, FREE",Single Room,"FLEXIBLE RATE - EXCL BF|BUSINESS SINGLE ROOM - 18 SQM - AIR-CONDITION, DESK, RADIO, PHONE, FREE"
26506,BEST AVAILABLE RATE|BUSINESS SINGLE ROOM * 12 SQM * FREE WIFI - MINERALWATER * AIRCON * TV,Single Room,BEST AVAILABLE RATE|BUSINESS SINGLE ROOM * 12 SQM * FREE WIFI - MINERALWATER * AIRCON * TV
26507,"AAA AUTO ASSOCIATION|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILDING",Single Room,"AAA AUTO ASSOCIATION|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILDING"
26508,"FLEXIBLE RATE - EXCL BF|SUPERIOR SINGLE ROOM - 27 SQM - BATHROBE AND SLIPPER, COFFEE MACHINE, MUSIC",Single Room,"FLEXIBLE RATE - EXCL BF|SUPERIOR SINGLE ROOM - 27 SQM - BATHROBE AND SLIPPER, COFFEE MACHINE, MUSIC"
26509,"FLEXIBLE RATE - EXCL BF|BUSINESS PLUS SINGLE ROOM 22 SQM - AIR-CONDITION, DESK, RADIO, PHONE,  FREE",Single Room,"FLEXIBLE RATE - EXCL BF|BUSINESS PLUS SINGLE ROOM 22 SQM - AIR-CONDITION, DESK, RADIO, PHONE,  FREE"
26510,BIOCOOP BB INCLUDED|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESS,Single Room,BIOCOOP BB INCLUDED|CLUB SINGLE ROOM-BATHROOM-SATELLITE TV-SAFE-MINIBAR-AIR CONDITION-FREE WIFI INTERNET ACCESSIBLE
26511,BSI GOVERNMENT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM,Single Room,BSI GOVERNMENT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM
26512,HOTELSCENE GOVT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM,Single Room,HOTELSCENE GOVT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM
26513,EXPOTELSCOTTISH GOVT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM,Single Room,EXPOTELSCOTTISH GOVT|SINGLE ROOM 1SGL BED FREE WIFI COFFEE AND TEA FACILITIES BB WIFI PARKING AND FITNESS INCL 8 PCT COMM
26514,BEST AVAILABLE RATE - ROOM ONL|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM FREE WIFI,Single Room,BEST AVAILABLE RATE - ROOM ONL|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM FREE WIFI
26515,BEST AVAILABLE RATE W. BRKFAST|COMFORTABLE SINGLE ROOM WITH A QUEEN SIZED BED,Single Room,BEST AVAILABLE RATE WITH. BRKFAST|COMFORTABLE SINGLE ROOM WITH A QUEEN SIZED BED
26516,BEST AVAILABLE RATE - ROOM WIT|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM FREE WIFI,Single Room,BEST AVAILABLE RATE - ROOM WIT|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM FREE WIFI
26517,"BEST AVAILABLE|QUEEN, SINGLE ROOM QUEEN, SINGLE ROOM ROOM ONLY RATE NON-SMOKING",Single Room,"BEST AVAILABLE|QUEEN, SINGLE ROOM QUEEN, SINGLE ROOM ROOM ONLY RATE NON-SMOKING"
26518,NON REFUNDABLE RATE - ROOM WIT|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM NOT REFUNDABLE RATE WITH BREAKFAST INCLUDED,Single Room,NON REFUNDABLE RATE - ROOM WIT|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM NOT REFUNDABLE RATE WITH BREAKFAST INCLUDED
26519,NON REFUNDABLE ROOM ONLY RATE|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM NON REFUNDABLE ROOM ONLY RATE,Single Room,NON REFUNDABLE ROOM ONLY RATE|NON SMOKING SINGLE ROOM SINGLE BED 110CM NON SMOKING SINGLE ROOM SINGLE BED 110CM NON REFUNDABLE ROOM ONLY RATE
26520,"COR - CORPORATE RATE - INCL BK|SINGLE ROOM-FEATURE WIFI, TEA COFFEE FACILITIES, FRIDGE, WIDESCREEN TV, RADIO, HAIRDRYER AND IRONING BOARD WITH IRON.",Single Room,"COR - CORPORATE RATE - INCL BK|SINGLE ROOM-FEATURE WIFI, TEA COFFEE FACILITIES, FRIDGE, WIDESCREEN TV, RADIO, HAIRDRYER AND IRONING BOARD WITH IRON."
26521,"BEST AVAILABLE RATE ROOM ONLY|SINGLE ROOM - 1 SINGLE BED, PRIVATE SHOWER, FREE WI-FI.",Single Room,"BEST AVAILABLE RATE ROOM ONLY|SINGLE ROOM - 1 SINGLE BED, PRIVATE SHOWER, FREE WI-FI."
26522,"CORPORATE NET RATE -|SINGLE ROOM - 1 SINGLE BED, PRIVATE SHOWER, FREE WI-FI.",Single Room,"CORPORATE NET RATE -|SINGLE ROOM - 1 SINGLE BED, PRIVATE SHOWER, FREE WI-FI."
